"P.NmPrj";"P.QdrRef";"B.NmBra";"A.VrsAny";"A.DatAny";"M.CleMtr";"M.NmMtr";"M.DmnMtr";"M.TypMtr";"M.TopVal";"MV.ValGbl";"MV.VarPndPedRef"
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"ncloc";"Lines of Code";"Size";"INT";-1;116119.00;86.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"lines_to_cover";"Lines to Cover";"Coverage";"INT";-1;44083.00;50.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_lines_to_cover";"Lines to Cover on New Code";"Coverage";"INT";-1;27.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"sqale_rating";"Maintainability Rating";"Maintainability";"RATING";-1;1.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_maintainability_rating";"Maintainability Rating on New Code";"Maintainability";"RATING";-1;1.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"major_violations";"Major Issues";"Issues";"INT";-1;1798.00;245.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"minor_violations";"Minor Issues";"Issues";"INT";-1;1580.00;-6.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_blocker_violations";"New Blocker Issues";"Issues";"INT";-1;0.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_bugs";"New Bugs";"Reliability";"INT";-1;0.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_code_smells";"New Code Smells";"Maintainability";"INT";-1;250.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_critical_violations";"New Critical Issues";"Issues";"INT";-1;0.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_info_violations";"New Info Issues";"Issues";"INT";-1;0.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_violations";"New Issues";"Issues";"INT";-1;250.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_lines";"New Lines";"Size";"INT";-1;115.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_major_violations";"New Major Issues";"Issues";"INT";-1;250.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_minor_violations";"New Minor Issues";"Issues";"INT";-1;0.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_vulnerabilities";"New Vulnerabilities";"Security";"INT";-1;0.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"open_issues";"Open Issues";"Issues";"INT";-1;3890.00;239.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"reliability_rating";"Reliability Rating";"Reliability";"RATING";-1;4.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_reliability_rating";"Reliability Rating on New Code";"Reliability";"RATING";-1;1.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"reliability_remediation_effort";"Reliability Remediation Effort";"Reliability";"WORK_DUR";-1;214.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_reliability_remediation_effort";"Reliability Remediation Effort on New Code";"Reliability";"WORK_DUR";-1;0.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"reopened_issues";"Reopened Issues";"Issues";"INT";-1;0.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;24913.00;37.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"files";"Files";"Size";"INT";-1;1384.00;1.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"functions";"Functions";"Size";"INT";-1;13001.00;19.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"security_rating";"Security Rating";"Security";"RATING";-1;5.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_security_rating";"Security Rating on New Code";"Security";"RATING";-1;1.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"sqale_index";"Technical Debt";"Maintainability";"WORK_DUR";-1;29737.00;1165.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"sqale_debt_ratio";"Technical Debt Ratio";"Maintainability";"PERCENT";-1;0.90;0.10
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_technical_debt";"Added Technical Debt";"Maintainability";"WORK_DUR";-1;1270.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"blocker_violations";"Blocker Issues";"Issues";"INT";-1;18.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"bugs";"Bugs";"Reliability";"INT";-1;29.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"classes";"Classes";"Size";"INT";-1;799.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"code_smells";"Code Smells";"Maintainability";"INT";-1;3849.00;239.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"cognitive_complexity";"Cognitive Complexity";"Complexity";"INT";-1;24400.00;27.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"comment_lines";"Comment Lines";"Size";"INT";1;23645.00;-21.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"comment_lines_density";"Comments (%)";"Size";"PERCENT";1;16.90;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"branch_coverage";"Condition Coverage";"Coverage";"PERCENT";1;25.40;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_branch_coverage";"Condition Coverage on New Code";"Coverage";"PERCENT";1;31.58;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_coverage";"Coverage on New Code";"Coverage";"PERCENT";1;35.38;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"critical_violations";"Critical Issues";"Issues";"INT";-1;464.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"conditions_to_cover";"Conditions to Cover";"Coverage";"INT";0;19958.00;34.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_conditions_to_cover";"Conditions to Cover on New Code";"Coverage";"INT";0;38.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"confirmed_issues";"Confirmed Issues";"Issues";"INT";-1;0.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"coverage";"Coverage";"Coverage";"PERCENT";1;31.60;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"security_remediation_effort";"Security Remediation Effort";"Security";"WORK_DUR";-1;102.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_security_remediation_effort";"Security Remediation Effort on New Code";"Security";"WORK_DUR";-1;0.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"skipped_tests";"Skipped Unit Tests";"Coverage";"INT";-1;10.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"statements";"Statements";"Size";"INT";-1;49585.00;50.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_sqale_debt_ratio";"Technical Debt Ratio on New Code";"Maintainability";"PERCENT";-1;0.24;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"uncovered_conditions";"Uncovered Conditions";"Coverage";"INT";-1;14891.00;33.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_uncovered_conditions";"Uncovered Conditions on New Code";"Coverage";"INT";-1;26.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"uncovered_lines";"Uncovered Lines";"Coverage";"INT";-1;28906.00;37.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;16.00;
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"test_execution_time";"Unit Test Duration";"Coverage";"MILLISEC";-1;88666.00;1820.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"test_errors";"Unit Test Errors";"Coverage";"INT";-1;0.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"test_failures";"Unit Test Failures";"Coverage";"INT";-1;0.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"tests";"Unit Tests";"Coverage";"INT";-1;2031.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"test_success_density";"Unit Test Success (%)";"Coverage";"PERCENT";1;100.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"vulnerabilities";"Vulnerabilities";"Security";"INT";-1;12.00;0.00
"IEDN";"IEDN";"master";"V01-01-1912D";"2019-12-11 16:29:24";"wont_fix_issues";"Won't Fix Issues";"Issues";"INT";-1;272.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"directories";"Directories";"Size";"INT";-1;585.00;-13.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;725.00;-30.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;27.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;366.00;-17.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;20231.00;-1550.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;15.20;0.60
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;187.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;5.53;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"effort_to_reach_maintainability_rating_a";"Effort to Reach Maintainability Rating A";"Maintainability";"WORK_DUR";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"false_positive_issues";"False Positive Issues";"Issues";"INT";-1;0.00;-17.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"info_violations";"Info Issues";"Issues";"INT";-1;0.00;-6.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"violations";"Issues";"Issues";"INT";-1;1010.00;-338.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"line_coverage";"Line Coverage";"Coverage";"PERCENT";1;80.70;6.40
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_line_coverage";"Line Coverage on New Code";"Coverage";"PERCENT";1;70.64;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"lines";"Lines";"Size";"INT";-1;132842.00;-15891.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"ncloc";"Lines of Code";"Size";"INT";-1;66804.00;-5674.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"lines_to_cover";"Lines to Cover";"Coverage";"INT";-1;16016.00;-2235.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_lines_to_cover";"Lines to Cover on New Code";"Coverage";"INT";-1;545.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"sqale_rating";"Maintainability Rating";"Maintainability";"RATING";-1;1.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_maintainability_rating";"Maintainability Rating on New Code";"Maintainability";"RATING";-1;1.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"major_violations";"Major Issues";"Issues";"INT";-1;797.00;-174.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"minor_violations";"Minor Issues";"Issues";"INT";-1;169.00;-152.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_blocker_violations";"New Blocker Issues";"Issues";"INT";-1;0.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_bugs";"New Bugs";"Reliability";"INT";-1;0.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_code_smells";"New Code Smells";"Maintainability";"INT";-1;8.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_critical_violations";"New Critical Issues";"Issues";"INT";-1;0.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_info_violations";"New Info Issues";"Issues";"INT";-1;0.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_violations";"New Issues";"Issues";"INT";-1;8.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_lines";"New Lines";"Size";"INT";-1;3380.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_major_violations";"New Major Issues";"Issues";"INT";-1;7.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_minor_violations";"New Minor Issues";"Issues";"INT";-1;1.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_vulnerabilities";"New Vulnerabilities";"Security";"INT";-1;0.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"open_issues";"Open Issues";"Issues";"INT";-1;1010.00;-338.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"reliability_rating";"Reliability Rating";"Reliability";"RATING";-1;1.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_reliability_rating";"Reliability Rating on New Code";"Reliability";"RATING";-1;1.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"reliability_remediation_effort";"Reliability Remediation Effort";"Reliability";"WORK_DUR";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"reopened_issues";"Reopened Issues";"Issues";"INT";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;12925.00;-669.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"files";"Files";"Size";"INT";-1;1374.00;-127.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"functions";"Functions";"Size";"INT";-1;10882.00;-694.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"security_rating";"Security Rating";"Security";"RATING";-1;1.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_security_rating";"Security Rating on New Code";"Security";"RATING";-1;1.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"sqale_index";"Technical Debt";"Maintainability";"WORK_DUR";-1;14373.00;-2288.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"sqale_debt_ratio";"Technical Debt Ratio";"Maintainability";"PERCENT";-1;0.70;-0.10
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_technical_debt";"Added Technical Debt";"Maintainability";"WORK_DUR";-1;196.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"blocker_violations";"Blocker Issues";"Issues";"INT";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"bugs";"Bugs";"Reliability";"INT";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"classes";"Classes";"Size";"INT";-1;1436.00;-119.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"code_smells";"Code Smells";"Maintainability";"INT";-1;1010.00;-338.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"cognitive_complexity";"Cognitive Complexity";"Complexity";"INT";-1;3217.00;-47.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"comment_lines";"Comment Lines";"Size";"INT";1;18758.00;-4500.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"comment_lines_density";"Comments (%)";"Size";"PERCENT";1;21.90;-2.40
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"branch_coverage";"Condition Coverage";"Coverage";"PERCENT";1;68.60;1.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_branch_coverage";"Condition Coverage on New Code";"Coverage";"PERCENT";1;43.90;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_coverage";"Coverage on New Code";"Coverage";"PERCENT";1;65.72;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"critical_violations";"Critical Issues";"Issues";"INT";-1;44.00;-6.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"conditions_to_cover";"Conditions to Cover";"Coverage";"INT";0;4224.00;-93.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_conditions_to_cover";"Conditions to Cover on New Code";"Coverage";"INT";0;123.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"confirmed_issues";"Confirmed Issues";"Issues";"INT";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"coverage";"Coverage";"Coverage";"PERCENT";1;78.20;5.10
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"security_remediation_effort";"Security Remediation Effort";"Security";"WORK_DUR";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"skipped_tests";"Skipped Unit Tests";"Coverage";"INT";-1;3.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"statements";"Statements";"Size";"INT";-1;24420.00;-1546.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_sqale_debt_ratio";"Technical Debt Ratio on New Code";"Maintainability";"PERCENT";-1;0.42;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"uncovered_conditions";"Uncovered Conditions";"Coverage";"INT";-1;1325.00;-72.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_uncovered_conditions";"Uncovered Conditions on New Code";"Coverage";"INT";-1;69.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"uncovered_lines";"Uncovered Lines";"Coverage";"INT";-1;3094.00;-1589.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;160.00;
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"test_execution_time";"Unit Test Duration";"Coverage";"MILLISEC";-1;119539.00;-2834.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"test_errors";"Unit Test Errors";"Coverage";"INT";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"test_failures";"Unit Test Failures";"Coverage";"INT";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"tests";"Unit Tests";"Coverage";"INT";-1;1213.00;52.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"test_success_density";"Unit Test Success (%)";"Coverage";"PERCENT";1;100.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"vulnerabilities";"Vulnerabilities";"Security";"INT";-1;0.00;0.00
"GCAM";"GCAM";"master";"V19-12-0006";"2019-12-11 18:23:29";"wont_fix_issues";"Won't Fix Issues";"Issues";"INT";-1;8.00;-2.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"directories";"Directories";"Size";"INT";-1;14.00;2.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;195.00;-5.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;6.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;13.00;-2.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;2861.00;-117.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;14.10;-4.10
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;47.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;7.38;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"effort_to_reach_maintainability_rating_a";"Effort to Reach Maintainability Rating A";"Maintainability";"WORK_DUR";-1;0.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"false_positive_issues";"False Positive Issues";"Issues";"INT";-1;0.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"info_violations";"Info Issues";"Issues";"INT";-1;23.00;3.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"violations";"Issues";"Issues";"INT";-1;149.00;2.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"line_coverage";"Line Coverage";"Coverage";"PERCENT";1;87.50;2.90
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_line_coverage";"Line Coverage on New Code";"Coverage";"PERCENT";1;88.24;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"lines";"Lines";"Size";"INT";-1;20296.00;3917.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"ncloc";"Lines of Code";"Size";"INT";-1;12211.00;310.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"lines_to_cover";"Lines to Cover";"Coverage";"INT";-1;1132.00;36.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_lines_to_cover";"Lines to Cover on New Code";"Coverage";"INT";-1;85.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"sqale_rating";"Maintainability Rating";"Maintainability";"RATING";-1;1.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_maintainability_rating";"Maintainability Rating on New Code";"Maintainability";"RATING";-1;1.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"major_violations";"Major Issues";"Issues";"INT";-1;88.00;-4.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"minor_violations";"Minor Issues";"Issues";"INT";-1;17.00;-6.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_blocker_violations";"New Blocker Issues";"Issues";"INT";-1;0.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_bugs";"New Bugs";"Reliability";"INT";-1;3.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_code_smells";"New Code Smells";"Maintainability";"INT";-1;7.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_critical_violations";"New Critical Issues";"Issues";"INT";-1;0.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_info_violations";"New Info Issues";"Issues";"INT";-1;0.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_violations";"New Issues";"Issues";"INT";-1;10.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_lines";"New Lines";"Size";"INT";-1;637.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_major_violations";"New Major Issues";"Issues";"INT";-1;7.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_minor_violations";"New Minor Issues";"Issues";"INT";-1;3.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_vulnerabilities";"New Vulnerabilities";"Security";"INT";-1;0.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"open_issues";"Open Issues";"Issues";"INT";-1;141.00;2.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"reliability_rating";"Reliability Rating";"Reliability";"RATING";-1;4.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_reliability_rating";"Reliability Rating on New Code";"Reliability";"RATING";-1;3.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"reliability_remediation_effort";"Reliability Remediation Effort";"Reliability";"WORK_DUR";-1;80.00;-10.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_reliability_remediation_effort";"Reliability Remediation Effort on New Code";"Reliability";"WORK_DUR";-1;20.00;
